RDMD_ID,Region,2015Urban-RuralFIES,"Survey Year",C04-Sex,"C05-Age as of Last Birthday","C06-Marital Status","C07-Highest Grade Completed","C08-Overseas Filipino Indicator","C09-Work Indicator","C09A-Work Indicator","C09A-Work Indicator","C10-Job Indicator","C11 - Location of Work (Province, Municipality)","C13-Major Occupation Group","C15-Major Industry Group","C16-Nature of Employment (Primary Occupation)","C17-Normal Working Hours per Day","C18-Total Number of Hours Worked during the past week","C19-Want More Hours of Work","C20-Look for Additional Work","C20B - First time to do any work","C21-Class of Worker (Primary Occupation)","C22-Other Job Indicator","C23-Total Hours Worked for all Jobs","C24-Reasons for Working More than 48 Hours during the past week"
94,01,2,2023,2,40,1,24015,5,1,1," ",2812,52,47,1,08,048,2,2,2,1,2,048,"  "
95,01,2,2023,1,31,1,24015,5,1,1," ",2802,93,41,3,08,048,2,2,2,1,2,048,"  "
96,01,2,2023,2,28,1,24015,5,1,2," ",2802,52,47,1,04,020,1,2,2,3,2,020,20
97,01,2,2023,1,42,2,24015,5,1,1," ",2802,83,96,1,08,048,2,2,2,0,2,048,"  "
98,01,2,2023,2,40,2,24015,5,1,1," ",2802,32,84,1,08,024,2,2,2,2,2,024,20
99,01,2,2023,1,15,1,24012,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
100,01,2,2023,1,13,1,24011," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
101,01,2,2023,2,12,1,10015," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
102,01,2,2023,2,08,1,10012," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
103,01,2,2023,1,04," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
104,01,2,2023,1,01," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
105,01,2,2023,2,69,1,24011,5,1,1," ",2802,91,96,3,04,008,2,2,2,0,2,008,20
106,01,2,2023,2,91,3,10013,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
107,01,2,2023,2,67,1,60413,5,1,1," ",2802,52,47,1,04,020,2,2,2,1,1,024,20
108,01,2,2023,1,65,2,50714,5,1,1," ",2802,52,47,1,10,070,2,2,2,3,2,070,11
109,01,2,2023,2,59,2,40723,5,1,1," ",2802,93,47,1,04,024,1,2,2,6,2,024,20
110,01,2,2023,1,25,1,60003,5,1,1," ",2802,93,47,2,04,028,1,2,2,6,2,028,20
111,01,2,2023,2,86,3,60413,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
112,01,2,2023,1,66,2,24015,5,1,1," ",2817,14,56,1,08,048,2,2,2,4,2,048,"  "
113,01,2,2023,2,49,2,24015,5,1,1," ",2817,94,56,1,08,048,2,2,2,6,2,048,"  "
